timestamp,full_sq,life_sq,floor,max_floor,material,build_year,num_room,kitch_sq,state,product_type,sub_area,price_doc,sq_metr,unit_price,log_price_doc,year,month
2014-05-07,71.0,71.0,17.0,17.0,1.0,2015.0,3.0,1.0,1.0,OwnerOccupier,Tverskoe,6768000,71.0,95323.943662,15.727716328,2014,05
2014-05-07,75.0,45.0,10.0,17.0,1.0,1989.0,3.0,10.0,3.0,Investment,other,9700000,75.0,129333.333333,16.0876365466,2014,05
2014-05-07,65.0,37.0,3.0,5.0,2.0,1954.0,2.0,8.0,,Investment,other,9900000,65.0,152307.692308,16.1080454161,2014,05
2014-05-07,53.0,32.0,14.0,16.0,1.0,1979.0,2.0,9.0,3.0,Investment,Strogino,10400000,53.0,196226.415094,16.1573164603,2014,05
2014-05-07,57.0,36.0,5.0,5.0,2.0,1957.0,2.0,5.0,3.0,Investment,other,13700000,57.0,240350.877193,16.4329064638,2014,05
2014-05-07,73.0,44.0,2.0,17.0,1.0,1983.0,3.0,10.0,3.0,Investment,Birjulevo Vostochnoe,9850000,73.0,134931.506849,16.1029821147,2014,05
2014-05-07,29.0,15.0,8.0,12.0,1.0,1972.0,1.0,6.0,2.0,Investment,Birjulevo Vostochnoe,4950000,29.0,170689.655172,15.4148983366,2014,05
2014-05-07,61.0,,8.0,1.0,1.0,,2.0,1.0,,OwnerOccupier,Poselenie Sosenskoe,7889900,61.0,129342.622951,15.8810941452,2014,05
2014-05-07,41.0,26.0,5.0,5.0,2.0,1959.0,2.0,5.0,3.0,Investment,Bogorodskoe,2000000,41.0,48780.4878049,14.5086582385,2014,05
2014-05-07,39.0,19.0,10.0,17.0,1.0,1988.0,1.0,8.0,1.0,Investment,Zapadnoe Degunino,1000000,39.0,25641.025641,13.815511558,2014,05
2014-05-07,79.0,,7.0,1.0,1.0,,3.0,1.0,,OwnerOccupier,Tverskoe,8048950,79.0,101885.443038,15.9010523303,2014,05
2014-05-07,38.0,,2.0,17.0,1.0,,1.0,1.0,,OwnerOccupier,Solncevo,3802453,38.0,100064.552632,15.1511572057,2014,05
2014-05-07,79.0,79.0,12.0,1.0,1.0,,3.0,1.0,,OwnerOccupier,Krjukovo,8286850,79.0,104896.835443,15.9301805997,2014,05
2014-05-07,37.0,18.0,5.0,14.0,2.0,1974.0,1.0,8.0,2.0,Investment,other,3000000,37.0,81081.0810811,14.91412318,2014,05
2014-05-07,60.0,33.0,9.0,17.0,1.0,1984.0,2.0,10.0,3.0,Investment,Otradnoe,10700000,60.0,178333.333333,16.1857543929,2014,05
2014-05-07,31.0,17.0,3.0,5.0,2.0,1960.0,1.0,5.0,2.0,Investment,other,6150000,31.0,198387.096774,15.6319628024,2014,05
2014-05-07,42.0,,6.0,24.0,1.0,,1.0,0.0,,OwnerOccupier,Poselenie Vnukovskoe,5446282,42.0,129673.380952,15.5104439156,2014,05
2014-05-07,43.0,28.0,6.0,8.0,2.0,1963.0,2.0,6.0,2.0,Investment,other,1000000,43.0,23255.8139535,13.815511558,2014,05
2014-05-07,62.0,1.0,9.0,17.0,1.0,,2.0,1.0,1.0,OwnerOccupier,Nekrasovka,6085800,62.0,98158.0645161,15.6214689109,2014,05
2014-05-07,37.0,37.0,9.0,17.0,1.0,,1.0,1.0,,OwnerOccupier,Poselenie Vnukovskoe,4700058,37.0,127028.594595,15.3630856198,2014,05
2014-05-07,43.0,28.0,1.0,5.0,2.0,1962.0,2.0,5.0,2.0,Investment,Izmajlovo,990000,43.0,23023.255814,13.8054612322,2014,05
2014-05-07,75.0,46.0,15.0,16.0,1.0,1983.0,3.0,10.0,3.0,Investment,Strogino,12900000,75.0,172000.0,16.3727379469,2014,05
2014-05-07,38.0,19.0,2.0,17.0,1.0,1996.0,1.0,8.0,3.0,Investment,other,5850000,38.0,153947.368421,15.5819523901,2014,05
2014-05-07,54.0,32.0,5.0,17.0,1.0,1989.0,2.0,9.0,2.0,Investment,other,12300000,54.0,227777.777778,16.3251099016,2014,05
2014-05-07,32.0,18.0,8.0,9.0,1.0,1974.0,1.0,6.0,2.0,Investment,other,1000000,32.0,31250.0,13.815511558,2014,05
2014-05-07,33.0,17.0,7.0,9.0,2.0,1965.0,1.0,7.0,2.0,Investment,other,1000000,33.0,30303.030303,13.815511558,2014,05
2014-05-07,38.0,38.0,3.0,17.0,1.0,,1.0,1.0,,OwnerOccupier,Poselenie Vnukovskoe,4737810,38.0,124679.210526,15.3710857727,2014,05
2014-05-07,78.0,48.0,4.0,0.0,1.0,2015.0,3.0,12.0,3.0,OwnerOccupier,Poselenie Voskresenskoe,8883798,78.0,113894.846154,15.9997398388,2014,05
2014-05-07,81.0,81.0,1.0,10.0,2.0,2013.0,3.0,10.0,1.0,OwnerOccupier,Poselenie Desjonovskoe,6674145,81.0,82396.8518519,15.713751814,2014,05
2014-05-07,68.0,1.0,8.0,17.0,1.0,,2.0,1.0,1.0,OwnerOccupier,Poselenie Sosenskoe,7741337,68.0,113843.191176,15.8620850988,2014,05
2014-05-07,29.0,,2.0,17.0,1.0,,1.0,1.0,1.0,OwnerOccupier,Poselenie Filimonkovskoe,2134774,29.0,73612.8965517,14.5738718127,2014,05
2014-05-07,53.0,30.0,12.0,12.0,1.0,1976.0,2.0,8.0,2.0,Investment,Otradnoe,8250000,53.0,155660.377358,15.9257238795,2014,05
2014-05-07,38.0,23.0,11.0,14.0,1.0,1980.0,2.0,6.0,3.0,Investment,other,7100000,38.0,186842.105263,15.7756054829,2014,05
2014-05-08,62.0,32.0,5.0,17.0,1.0,2010.0,2.0,12.0,,Investment,Otradnoe,8400000,62.0,135483.870968,15.9437423829,2014,05
2014-05-08,59.0,22.0,3.0,6.0,2.0,2014.0,1.0,1.0,1.0,OwnerOccupier,other,5433282,59.0,92089.5254237,15.5080541133,2014,05
2014-05-08,40.0,,2.0,0.0,1.0,,1.0,0.0,,OwnerOccupier,Poselenie Voskresenskoe,4950000,40.0,123750.0,15.4148983366,2014,05
2014-05-08,40.0,,3.0,17.0,1.0,,1.0,0.0,,OwnerOccupier,Nekrasovka,4400000,40.0,110000.0,15.2971153262,2014,05
2014-05-08,62.0,38.0,4.0,9.0,1.0,1976.0,3.0,7.0,2.0,Investment,other,2200000,62.0,35483.8709677,14.6039683729,2014,05
2014-05-08,32.0,20.0,1.0,5.0,1.0,1966.0,1.0,5.0,2.0,Investment,other,4700000,32.0,146875.0,15.3630732794,2014,05
2014-05-08,53.0,33.0,1.0,5.0,2.0,1959.0,2.0,8.0,2.0,Investment,other,7000000,53.0,132075.471698,15.7614208499,2014,05
2014-05-08,54.0,41.0,5.0,3.0,1.0,1962.0,3.0,5.0,2.0,Investment,other,7120000,54.0,131851.851852,15.7784184238,2014,05
2014-05-08,38.0,19.0,16.0,16.0,5.0,1984.0,1.0,9.0,3.0,Investment,other,5100000,38.0,134210.526316,15.4447512938,2014,05
2014-05-08,104.0,73.0,6.0,14.0,1.0,1985.0,3.0,7.0,4.0,Investment,other,23700000,104.0,227884.615385,16.9809856483,2014,05
2014-05-08,61.0,61.0,5.0,17.0,1.0,,2.0,1.0,,OwnerOccupier,Poselenie Moskovskij,5626421,61.0,92236.4098361,15.5429842741,2014,05
2014-05-08,61.0,1.0,13.0,17.0,1.0,2014.0,2.0,1.0,1.0,OwnerOccupier,Nekrasovka,6036800,61.0,98963.9344262,15.6133847938,2014,05
2014-05-08,37.0,,2.0,12.0,6.0,2015.0,1.0,1.0,1.0,OwnerOccupier,Poselenie Filimonkovskoe,2896143,37.0,78274.1351351,14.878890755,2014,05
2014-05-08,72.0,43.0,6.0,16.0,1.0,1976.0,3.0,10.0,2.0,Investment,other,15000000,72.0,208333.333333,16.5235608257,2014,05
2014-05-08,40.0,38.0,5.0,17.0,1.0,2014.0,1.0,1.0,1.0,OwnerOccupier,Nekrasovka,4400000,40.0,110000.0,15.2971153262,2014,05
2014-05-08,37.0,19.0,14.0,16.0,1.0,1988.0,1.0,9.0,2.0,Investment,other,8000000,37.0,216216.216216,15.8949522246,2014,05
2014-05-08,30.0,18.0,4.0,8.0,2.0,1962.0,1.0,6.0,2.0,Investment,Tekstil'shhiki,5600000,30.0,186666.666667,15.5382773343,2014,05
2014-05-08,77.0,74.0,13.0,17.0,1.0,2014.0,3.0,1.0,1.0,OwnerOccupier,Nekrasovka,7536900,77.0,97881.8181818,15.8353216475,2014,05
2014-05-08,30.0,18.0,9.0,9.0,2.0,1966.0,1.0,5.0,,Investment,other,7150000,30.0,238333.333333,15.7826230545,2014,05
2014-05-08,52.0,52.0,11.0,17.0,1.0,,2.0,1.0,,OwnerOccupier,Solncevo,5169855,52.0,99420.2884615,15.4583553931,2014,05
2014-05-08,67.0,41.0,3.0,10.0,4.0,2008.0,3.0,8.0,3.0,Investment,Krjukovo,8550000,67.0,127611.940299,15.9614419579,2014,05
2014-05-08,41.0,18.0,12.0,15.0,1.0,2013.0,1.0,9.0,2.0,Investment,other,5700336,41.0,139032.585366,15.5560358539,2014,05
2014-05-08,40.0,40.0,8.0,1.0,1.0,2014.0,1.0,1.0,1.0,OwnerOccupier,Poselenie Shherbinka,3983996,40.0,99599.9,15.1977961447,2014,05
2014-05-08,73.0,,7.0,0.0,1.0,,2.0,0.0,,OwnerOccupier,Poselenie Sosenskoe,6339420,73.0,86841.369863,15.6622979973,2014,05
2014-05-08,70.0,70.0,28.0,30.0,1.0,2014.0,2.0,12.0,2.0,OwnerOccupier,other,11688430,70.0,166977.571429,16.2741101072,2014,05
2014-05-08,40.0,,4.0,17.0,1.0,,1.0,1.0,1.0,OwnerOccupier,Nekrasovka,4400000,40.0,110000.0,15.2971153262,2014,05
2014-05-08,39.0,19.0,11.0,22.0,1.0,1996.0,1.0,10.0,3.0,Investment,Mar'ino,6800000,39.0,174358.974359,15.7324333172,2014,05
2014-05-08,44.0,27.0,2.0,9.0,1.0,1969.0,2.0,6.0,2.0,Investment,other,7300000,44.0,165909.090909,15.8033850431,2014,05
2014-05-08,36.0,21.0,9.0,9.0,5.0,1965.0,2.0,7.0,2.0,Investment,other,10000000,36.0,277777.777778,16.118095751,2014,05
2014-05-08,59.0,38.0,9.0,9.0,1.0,1972.0,3.0,8.0,3.0,Investment,other,1100000,59.0,18644.0677966,13.9108216469,2014,05
2014-05-08,77.0,,4.0,17.0,1.0,,3.0,1.0,1.0,OwnerOccupier,Nekrasovka,7084000,77.0,92000.0,15.773349419,2014,05
2014-05-08,31.0,15.0,10.0,12.0,1.0,1971.0,1.0,6.0,3.0,Investment,Chertanovo Juzhnoe,4900000,31.0,158064.516129,15.4047459672,2014,05
2014-05-08,42.0,29.0,2.0,5.0,2.0,1963.0,2.0,5.0,2.0,Investment,Zjuzino,6700000,42.0,159523.809524,15.7176182336,2014,05
2014-05-08,30.0,17.0,5.0,5.0,5.0,1961.0,1.0,6.0,2.0,Investment,other,4950000,30.0,165000.0,15.4148983366,2014,05
2014-05-08,85.0,58.0,5.0,8.0,2.0,1960.0,3.0,9.0,2.0,Investment,other,15600000,85.0,183529.411765,16.5627815363,2014,05
2014-05-08,58.0,34.0,15.0,17.0,1.0,1986.0,2.0,10.0,4.0,Investment,other,12500000,58.0,215517.241379,16.3412392823,2014,05
2014-05-08,51.0,,6.0,0.0,6.0,,1.0,0.0,,OwnerOccupier,Poselenie Vnukovskoe,6444948,51.0,126371.529412,15.6788072812,2014,05
2014-05-08,34.0,,3.0,3.0,1.0,,1.0,1.0,1.0,OwnerOccupier,other,2356414,34.0,69306.2941176,14.6726519543,2014,05
2014-05-08,53.0,,12.0,1.0,1.0,2014.0,1.0,1.0,,OwnerOccupier,Poselenie Shherbinka,5491332,53.0,103610.037736,15.5186815891,2014,05
2014-05-08,45.0,32.0,6.0,9.0,5.0,1964.0,2.0,5.0,,Investment,other,8300000,45.0,184444.444444,15.9317661932,2014,05
2014-05-08,36.0,,1.0,17.0,1.0,,1.0,1.0,,OwnerOccupier,Poselenie Moskovskij,3421600,36.0,95044.4444444,15.0456191282,2014,05
2014-05-08,39.0,19.0,7.0,17.0,1.0,1990.0,1.0,8.0,2.0,Investment,other,6200000,39.0,158974.358974,15.6400600113,2014,05
2014-05-08,127.0,69.0,5.0,26.0,4.0,2004.0,4.0,11.0,3.0,Investment,other,24500000,127.0,192913.385827,17.0141837163,2014,05
2014-05-08,39.0,37.0,2.0,9.0,6.0,2015.0,1.0,1.0,1.0,OwnerOccupier,Poselenie Filimonkovskoe,3020626,39.0,77451.9487179,14.9209749837,2014,05
2014-05-08,136.0,99.0,2.0,9.0,2.0,1956.0,4.0,11.0,3.0,Investment,other,31350000,136.0,230514.705882,17.2607248569,2014,05
2014-05-08,80.0,,13.0,17.0,1.0,,3.0,1.0,1.0,OwnerOccupier,Nekrasovka,7789100,80.0,97363.75,15.8682360068,2014,05
2014-05-08,43.0,28.0,4.0,5.0,2.0,1959.0,2.0,8.0,2.0,Investment,other,5550000,43.0,129069.767442,15.5293086659,2014,05
2014-05-08,59.0,22.0,4.0,6.0,2.0,,1.0,15.0,1.0,OwnerOccupier,other,5433282,59.0,92089.5254237,15.5080541133,2014,05
2014-05-08,52.0,30.0,11.0,14.0,1.0,1991.0,2.0,8.0,3.0,Investment,other,7850000,52.0,150961.538462,15.8760242171,2014,05
2014-05-08,28.0,15.0,4.0,9.0,2.0,1964.0,1.0,7.0,3.0,Investment,other,7400000,28.0,264285.714286,15.8169906933,2014,05
2014-05-08,31.0,16.0,5.0,5.0,2.0,1964.0,1.0,5.0,2.0,Investment,other,5300000,31.0,170967.741935,15.4832175672,2014,05
2014-05-08,51.0,30.0,7.0,17.0,1.0,1999.0,2.0,8.0,2.0,Investment,Mar'ino,8800000,51.0,172549.019608,15.9902623931,2014,05
2014-05-11,64.0,,11.0,24.0,1.0,,2.0,1.0,,OwnerOccupier,Poselenie Vnukovskoe,7558065,64.0,118094.765625,15.8381258953,2014,05
2014-05-11,44.0,28.0,4.0,9.0,1.0,1972.0,2.0,6.0,2.0,Investment,Solncevo,6800000,44.0,154545.454545,15.7324333172,2014,05
2014-05-11,43.0,,10.0,10.0,1.0,2014.0,1.0,1.0,,OwnerOccupier,Poselenie Sosenskoe,3852800,43.0,89600.0,15.1643109742,2014,05
2014-05-11,37.0,19.0,16.0,17.0,1.0,2013.0,1.0,7.0,2.0,Investment,Nekrasovka,3800000,37.0,102702.702703,15.1505118879,2014,05
2014-05-11,79.0,,11.0,17.0,1.0,,3.0,1.0,,OwnerOccupier,Solncevo,6823080,79.0,86368.1012658,15.7358216873,2014,05
2014-05-11,43.0,26.0,2.0,9.0,2.0,1963.0,2.0,5.0,2.0,Investment,other,7300000,43.0,169767.44186,15.8033850431,2014,05
2014-05-11,41.0,20.0,6.0,14.0,1.0,2002.0,2.0,8.0,3.0,Investment,other,5850000,41.0,142682.926829,15.5819523901,2014,05
2014-05-11,79.0,79.0,7.0,17.0,1.0,,3.0,14.0,1.0,OwnerOccupier,Solncevo,6856978,79.0,86797.1898734,15.7407775237,2014,05
2014-05-11,48.0,1.0,13.0,25.0,2.0,2014.0,1.0,1.0,1.0,OwnerOccupier,other,5335000,48.0,111145.833333,15.4897996302,2014,05
2014-05-11,82.0,1.0,20.0,25.0,1.0,2015.0,3.0,1.0,1.0,OwnerOccupier,Mitino,12136596,82.0,148007.268293,16.3117359913,2014,05
2014-05-11,84.0,41.0,7.0,15.0,4.0,2005.0,2.0,12.0,2.0,Investment,other,13300000,84.0,158333.333333,16.4032746684,2014,05
2014-05-12,79.0,79.0,7.0,17.0,1.0,,3.0,0.0,1.0,OwnerOccupier,Solncevo,6822842,79.0,86365.0886076,15.7357868051,2014,05
2014-05-12,38.0,19.0,16.0,16.0,1.0,1977.0,1.0,8.0,,Investment,other,6500000,38.0,171052.631579,15.6873128887,2014,05
2014-05-12,64.0,,13.0,17.0,1.0,,2.0,0.0,,OwnerOccupier,Nekrasovka,6272000,64.0,98000.0,15.6516060005,2014,05
2014-05-12,75.0,,9.0,17.0,1.0,,3.0,0.0,,OwnerOccupier,Nekrasovka,6786000,75.0,90480.0,15.7303723717,2014,05
2014-05-12,40.0,,10.0,17.0,1.0,,1.0,0.0,,OwnerOccupier,Nekrasovka,4400000,40.0,110000.0,15.2971153262,2014,05
2014-05-12,40.0,1.0,15.0,17.0,1.0,2015.0,1.0,1.0,1.0,OwnerOccupier,Tverskoe,4640000,40.0,116000.0,15.3502251397,2014,05
2014-05-12,63.0,,13.0,17.0,1.0,,2.0,1.0,,OwnerOccupier,Poselenie Vnukovskoe,6999550,63.0,111103.968254,15.7613565621,2014,05
2014-05-12,60.0,34.0,5.0,15.0,1.0,1997.0,2.0,10.0,3.0,Investment,Mitino,9990000,60.0,166500.0,16.1170952507,2014,05
2014-05-12,40.0,,3.0,17.0,1.0,,1.0,0.0,,OwnerOccupier,Nekrasovka,4400000,40.0,110000.0,15.2971153262,2014,05
2014-05-12,38.0,,15.0,17.0,1.0,,1.0,0.0,,OwnerOccupier,Nekrasovka,4462000,38.0,117421.052632,15.3111078781,2014,05
2014-05-12,40.0,22.0,4.0,12.0,1.0,1966.0,2.0,7.0,2.0,Investment,other,8500000,40.0,212500.0,15.9555768391,2014,05
2014-05-12,54.0,32.0,6.0,17.0,1.0,2003.0,2.0,9.0,3.0,Investment,other,9200000,54.0,170370.37037,16.0347141507,2014,05
2014-05-12,42.0,28.0,1.0,5.0,2.0,1961.0,2.0,5.0,2.0,Investment,Ljublino,5600000,42.0,133333.333333,15.5382773343,2014,05
2014-05-12,62.0,,13.0,0.0,1.0,,2.0,0.0,,OwnerOccupier,Poselenie Sosenskoe,7014465,62.0,113136.532258,15.763485146,2014,05
2014-05-12,44.0,28.0,5.0,5.0,1.0,1960.0,2.0,6.0,2.0,Investment,other,6300000,44.0,143181.818182,15.6560603501,2014,05
2014-05-12,63.0,39.0,10.0,12.0,1.0,1977.0,3.0,7.0,,Investment,other,8300000,63.0,131746.031746,15.9317661932,2014,05
2014-05-12,52.0,30.0,11.0,17.0,1.0,2011.0,2.0,9.0,3.0,Investment,Poselenie Moskovskij,7200000,52.0,138461.538462,15.7895917229,2014,05
2014-05-12,39.0,,14.0,1.0,1.0,2014.0,2.0,1.0,1.0,OwnerOccupier,Tverskoe,4890600,39.0,125400.0,15.4028257578,2014,05
2014-05-12,37.0,19.0,13.0,16.0,1.0,1981.0,1.0,8.0,,Investment,other,6390000,37.0,172702.702703,15.6702449828,2014,05
2014-05-12,37.0,19.0,3.0,16.0,5.0,1998.0,1.0,9.0,2.0,Investment,Strogino,6700000,37.0,181081.081081,15.7176182336,2014,05
2014-05-12,50.0,28.0,12.0,16.0,1.0,1975.0,2.0,12.0,2.0,Investment,other,7100000,50.0,142000.0,15.7756054829,2014,05
2014-05-12,57.0,38.0,5.0,5.0,5.0,1961.0,3.0,5.0,2.0,Investment,Horoshevo-Mnevniki,4500000,57.0,78947.3684211,15.319588177,2014,05
2014-05-12,77.0,,9.0,0.0,1.0,,2.0,0.0,,OwnerOccupier,Poselenie Sosenskoe,7017480,77.0,91136.1038961,15.7639148797,2014,05
2014-05-12,45.0,30.0,3.0,5.0,5.0,1961.0,2.0,5.0,,Investment,other,7000000,45.0,155555.555556,15.7614208499,2014,05
2014-05-12,32.0,18.0,3.0,9.0,1.0,1975.0,1.0,6.0,2.0,Investment,Otradnoe,5700000,32.0,178125.0,15.5559769082,2014,05
2014-05-12,62.0,38.0,4.0,9.0,1.0,1977.0,3.0,8.0,,Investment,other,8500000,62.0,137096.774194,15.9555768391,2014,05
2014-05-12,31.0,19.0,5.0,5.0,1.0,1963.0,1.0,5.0,2.0,Investment,other,4400000,31.0,141935.483871,15.2971153262,2014,05
2014-05-12,39.0,,8.0,0.0,1.0,,1.0,0.0,,OwnerOccupier,Nagornoe,8255570,39.0,211681.282051,15.9263988031,2014,05
2014-05-12,65.0,65.0,3.0,24.0,1.0,,2.0,0.0,1.0,OwnerOccupier,Poselenie Vnukovskoe,7559063,65.0,116293.276923,15.838257931,2014,05
2014-05-12,78.0,54.0,1.0,9.0,2.0,1958.0,3.0,7.0,,Investment,other,16500000,78.0,211538.461538,16.6188709995,2014,05
2014-05-12,59.0,41.0,8.0,9.0,1.0,1971.0,3.0,5.0,2.0,Investment,other,8800000,59.0,149152.542373,15.9902623931,2014,05
2014-05-12,79.0,,14.0,22.0,1.0,,3.0,1.0,1.0,OwnerOccupier,other,6755206,79.0,85508.9367089,15.7258241729,2014,05
2014-05-12,38.0,1.0,17.0,17.0,1.0,,1.0,1.0,1.0,OwnerOccupier,Nekrasovka,4400000,38.0,115789.473684,15.2971153262,2014,05
2014-05-12,38.0,38.0,11.0,17.0,4.0,2014.0,1.0,1.0,1.0,OwnerOccupier,Zapadnoe Degunino,4851901,38.0,127681.605263,15.394881351,2014,05
2014-05-12,34.0,34.0,3.0,3.0,4.0,2017.0,1.0,1.0,1.0,OwnerOccupier,other,1732252,34.0,50948.5882353,14.3649334313,2014,05
2014-05-12,57.0,29.0,14.0,22.0,1.0,2011.0,2.0,10.0,3.0,Investment,Birjulevo Vostochnoe,6450000,57.0,113157.894737,15.6795908438,2014,05
2014-05-12,63.0,,14.0,17.0,1.0,,2.0,1.0,1.0,OwnerOccupier,Nekrasovka,6213200,63.0,98622.2222222,15.64218678,2014,05
2014-05-12,168.0,,5.0,5.0,4.0,,3.0,0.0,,OwnerOccupier,other,69818672,168.0,415587.333333,18.0614120534,2014,05
2014-05-12,46.0,29.0,5.0,5.0,5.0,1959.0,2.0,6.0,2.0,Investment,Horoshevo-Mnevniki,6800000,46.0,147826.086957,15.7324333172,2014,05
2014-05-12,62.0,25.0,5.0,18.0,4.0,2007.0,2.0,20.0,,Investment,other,13100000,62.0,211290.322581,16.3881228645,2014,05
2014-05-13,51.0,34.0,4.0,9.0,1.0,1971.0,3.0,6.0,2.0,Investment,other,7700000,51.0,150980.392157,15.8567310167,2014,05
2014-05-13,63.4,,3.0,17.0,1.0,,2.0,0.0,,OwnerOccupier,Nekrasovka,6213200,63.4,98000.0,15.64218678,2014,05
2014-05-13,65.0,46.0,4.0,12.0,5.0,1995.0,3.0,7.0,3.0,Investment,other,12900000,65.0,198461.538462,16.3727379469,2014,05
2014-05-13,30.0,18.0,5.0,9.0,2.0,1972.0,1.0,6.0,3.0,Investment,Bogorodskoe,5600000,30.0,186666.666667,15.5382773343,2014,05
2014-05-13,165.0,124.0,18.0,28.0,6.0,2009.0,1.0,30.0,1.0,Investment,Izmajlovo,13000000,165.0,78787.8787879,16.3804599923,2014,05
2014-05-13,32.0,18.0,5.0,9.0,1.0,1976.0,1.0,6.0,2.0,Investment,Zjuzino,5900000,32.0,184375.0,15.5904630784,2014,05
2014-05-13,41.0,18.0,5.0,16.0,4.0,2005.0,1.0,10.0,2.0,Investment,Severnoe Tushino,7250000,41.0,176829.268293,15.7965121648,2014,05
2014-05-13,75.0,,16.0,1.0,1.0,,3.0,1.0,1.0,OwnerOccupier,Nekrasovka,6786000,75.0,90480.0,15.7303723717,2014,05
2014-05-13,51.0,30.0,3.0,12.0,1.0,2005.0,2.0,9.0,2.0,Investment,other,9000000,51.0,176470.588235,16.0127352464,2014,05
2014-05-13,29.0,17.0,5.0,9.0,2.0,1965.0,1.0,5.0,2.0,Investment,other,6900000,29.0,237931.034483,15.7470321145,2014,05
2014-05-13,78.0,1.0,21.0,25.0,1.0,2016.0,3.0,1.0,1.0,OwnerOccupier,Nekrasovka,7185200,78.0,92117.9487179,15.7875340521,2014,05
2014-05-13,81.0,51.0,2.0,14.0,1.0,2002.0,3.0,11.0,3.0,Investment,other,14500000,81.0,179012.345679,16.4896592764,2014,05
2014-05-13,79.0,,2.0,17.0,1.0,,3.0,0.0,,OwnerOccupier,Solncevo,6613675,79.0,83717.4050633,15.7046501843,2014,05
2014-05-13,50.0,18.0,6.0,19.0,6.0,2010.0,1.0,13.0,3.0,Investment,Poselenie Moskovskij,2000000,50.0,40000.0,14.5086582385,2014,05
2014-05-13,43.0,,7.0,20.0,1.0,2014.0,1.0,1.0,,OwnerOccupier,Tverskoe,5363268,43.0,124727.162791,15.4950842352,2014,05
2014-05-13,33.0,18.0,1.0,9.0,1.0,1970.0,1.0,6.0,2.0,Investment,other,4000000,33.0,121212.121212,15.2018051691,2014,05
2014-05-13,167.0,,1.0,2.0,1.0,,2.0,1.0,,OwnerOccupier,other,6740712,167.0,40363.5449102,15.7236762636,2014,05
2014-05-13,39.0,21.0,2.0,12.0,1.0,1976.0,1.0,8.0,3.0,Investment,other,5400000,39.0,138461.538462,15.5019096967,2014,05
2014-05-13,32.0,18.0,8.0,9.0,1.0,1967.0,1.0,6.0,2.0,Investment,Severnoe Tushino,5850000,32.0,182812.5,15.5819523901,2014,05
2014-05-13,37.0,19.0,11.0,17.0,1.0,1985.0,1.0,8.0,,Investment,other,6050000,37.0,163513.513514,15.6155689953,2014,05
2014-05-13,44.0,27.0,3.0,9.0,1.0,1975.0,2.0,6.0,4.0,Investment,other,8300000,44.0,188636.363636,15.9317661932,2014,05
2014-05-13,65.0,62.0,13.0,17.0,4.0,,2.0,0.0,1.0,OwnerOccupier,Poselenie Voskresenskoe,6850000,65.0,105384.615385,15.7397593562,2014,05
2014-05-13,56.0,41.0,7.0,9.0,1.0,1966.0,3.0,5.0,2.0,Investment,Tekstil'shhiki,7900000,56.0,141071.428571,15.882373444,2014,05
2014-05-13,35.0,19.0,12.0,12.0,1.0,1967.0,1.0,9.0,3.0,Investment,other,7600000,35.0,217142.857143,15.8436589368,2014,05
2014-05-13,83.0,,3.0,12.0,1.0,,3.0,10.0,,OwnerOccupier,Poselenie Sosenskoe,8632964,83.0,104011.614458,15.971098573,2014,05
2014-05-13,52.0,30.0,12.0,14.0,1.0,2002.0,2.0,9.0,2.0,Investment,Mar'ino,7860088,52.0,151155.538462,15.8773084875,2014,05
2014-05-13,54.0,32.0,7.0,16.0,1.0,1975.0,2.0,9.0,2.0,Investment,Otradnoe,1000000,54.0,18518.5185185,13.815511558,2014,05
2014-05-13,37.0,18.0,4.0,25.0,4.0,2009.0,1.0,8.0,3.0,Investment,Strogino,9000000,37.0,243243.243243,16.0127352464,2014,05
2014-05-13,47.0,46.0,9.0,17.0,1.0,2014.0,2.0,1.0,1.0,OwnerOccupier,Poselenie Filimonkovskoe,3404915,47.0,72445.0,15.0407308277,2014,05
2014-05-13,51.0,30.0,14.0,17.0,1.0,1990.0,2.0,8.0,3.0,Investment,other,8500000,51.0,166666.666667,15.9555768391,2014,05
2014-05-13,39.0,20.0,5.0,12.0,1.0,1978.0,1.0,8.0,2.0,Investment,other,6300000,39.0,161538.461538,15.6560603501,2014,05
2014-05-13,42.0,27.0,3.0,5.0,1.0,1965.0,2.0,5.0,2.0,Investment,other,6750000,42.0,160714.285714,15.725053211,2014,05
2014-05-13,48.0,48.0,14.0,25.0,1.0,,1.0,1.0,1.0,OwnerOccupier,Tverskoe,5335000,48.0,111145.833333,15.4897996302,2014,05
2014-05-13,43.0,,4.0,0.0,1.0,,1.0,0.0,,OwnerOccupier,other,18469636,43.0,429526.418605,16.7316386985,2014,05
2014-05-13,39.0,19.0,16.0,17.0,1.0,1983.0,1.0,8.0,3.0,Investment,Birjulevo Vostochnoe,5450000,39.0,139743.589744,15.5111263501,2014,05
2014-05-13,41.0,41.0,1.0,18.0,1.0,,1.0,1.0,,OwnerOccupier,Krjukovo,4449600,41.0,108526.829268,15.3083249872,2014,05
2014-05-13,61.0,58.0,4.0,17.0,1.0,2014.0,2.0,1.0,1.0,OwnerOccupier,Nekrasovka,6036800,61.0,98963.9344262,15.6133847938,2014,05
2014-05-13,62.0,,6.0,17.0,1.0,2014.0,2.0,1.0,1.0,OwnerOccupier,Tverskoe,6962776,62.0,112302.83871,15.756088947,2014,05
